eventId,eventName,year,month,day,personId,personName,personCountry,personContinent,competitionId,best,average,recordValue,recordType,recordDescription,recordYear
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,6.76,7.11,7.11,NR Average,Malaysia Record,2019
333,3x3x3 Cube,2018,12,9,2014XUZI01,Zibo Xu (徐子博),China,Asia,WHUTOpen2018,5.64,6.55,6.55,NR Average,China Record,2019
333,3x3x3 Cube,2019,4,6,2012CARL03,Alexandre Carlier,France,Europe,OpendeLumes2019,6.16,6.6,6.6,NR Average,France Record,2019
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,6.76,7.11,7.11,NR Average,Malaysia Record,2020
333,3x3x3 Cube,2018,12,9,2014XUZI01,Zibo Xu (徐子博),China,Asia,WHUTOpen2018,5.64,6.55,6.55,NR Average,China Record,2020
333,3x3x3 Cube,2019,4,6,2012CARL03,Alexandre Carlier,France,Europe,OpendeLumes2019,6.16,6.6,6.6,NR Average,France Record,2020
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,6.76,7.11,7.11,NR Average,Malaysia Record,2021
333,3x3x3 Cube,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,4.06,5.48,5.48,NR Average,China Record,2021
333,3x3x3 Cube,2021,8,28,2014SEBA01,Juliette Sébastien,France,Europe,BolognaBackfromHolidays2021,5.69,6.4,6.4,NR Average,France Record,2021
333,3x3x3 Cube,2022,12,9,2017YANG59,Tee Kai Yang,Malaysia,Asia,MalaysiaCubeChampionship2022,6.37,6.5,6.5,NR Average,Malaysia Record,2022
333,3x3x3 Cube,2021,6,5,2017XURU04,Ruihang Xu (许瑞航),China,Asia,WuhanOpen2021,4.06,5.48,5.48,NR Average,China Record,2022
333,3x3x3 Cube,2021,8,28,2014SEBA01,Juliette Sébastien,France,Europe,BolognaBackfromHolidays2021,5.69,6.4,6.4,NR Average,France Record,2022
333,3x3x3 Cube,2023,9,2,2017YANG59,Tee Kai Yang,Malaysia,Asia,StulangCubeParty2023,5.97,6.48,6.48,NR Average,Malaysia Record,2023
333,3x3x3 Cube,2023,6,19,2019WANY36,Yiheng Wang (王艺衡),China,Asia,MofunlandCruiseOpen2023,3.95,4.48,4.48,NR Average,China Record,2023
333,3x3x3 Cube,2023,7,8,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2023,5.53,6.27,6.27,NR Average,France Record,2023
333,3x3x3 Cube,2024,4,19,2017YANG59,Tee Kai Yang,Malaysia,Asia,NZSouthIslandChampionship2024,5.37,6.04,6.04,NR Average,Malaysia Record,2024
333,3x3x3 Cube,2024,7,5,2019WANY36,Yiheng Wang (王艺衡),China,Asia,PhilippineChampionship2024,3.97,4.36,4.36,NR Average,China Record,2024
333,3x3x3 Cube,2024,1,20,2014SEBA01,Juliette Sébastien,France,Europe,HayangeOpen2024,5.13,5.81,5.81,NR Average,France Record,2024
333,3x3x3 Cube,2008,2,16,2007ONGH01,Hwei Ru Ong,Malaysia,Asia,EPGYCaliforniaOpen2008,24.46,32.55,24.46,NR Single,Malaysia Record,2008
333,3x3x3 Cube,2008,10,1,2007ZHAN03,Shenjia Zhang (张砷镓),China,Asia,GuangdongOpen2008,10.72,12.74,10.72,NR Single,China Record,2008
333,3x3x3 Cube,2008,9,19,2004CHAM01,Edouard Chambon,France,Europe,Euro2008,8.66,12.98,8.66,NR Single,France Record,2008
333,3x3x3 Cube,2009,11,28,2009AZRA01,Mohamad Azraei,Malaysia,Asia,MalaysianOpen2009,11.06,13.82,11.06,NR Single,Malaysia Record,2009
333,3x3x3 Cube,2009,10,1,2008ZHAN06,Haixu Zhang (张海旭),China,Asia,GuangdongOpen2009,10.11,11.83,10.11,NR Single,China Record,2009
333,3x3x3 Cube,2008,9,19,2004CHAM01,Edouard Chambon,France,Europe,Euro2008,8.66,12.98,8.66,NR Single,France Record,2009
333,3x3x3 Cube,2010,6,5,2009SWEE01,Amos Tay Swee Hui,Malaysia,Asia,UKNationals2010,9.41,12.26,9.41,NR Single,Malaysia Record,2010
333,3x3x3 Cube,2010,12,26,2009YINM01,Mulun Yin (阴目仑),China,Asia,XianWinter2010,8.33,10.78,8.33,NR Single,China Record,2010
333,3x3x3 Cube,2010,7,3,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,FirstChamalOpen2010,7.4,9.95,7.4,NR Single,France Record,2010
333,3x3x3 Cube,2011,8,27,2009JIAY01,Francis Wong Jia Yen,Malaysia,Asia,CubeFever2011,8.16,12.21,8.16,NR Single,Malaysia Record,2011
333,3x3x3 Cube,2011,8,20,2008SUNZ01,Zhouheng Sun (孙舟横),China,Asia,HangzhouOpen2011,7.56,10.55,7.56,NR Single,China Record,2011
333,3x3x3 Cube,2010,7,3,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,FirstChamalOpen2010,7.4,9.95,7.4,NR Single,France Record,2011
333,3x3x3 Cube,2012,9,2,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,JohorOpen2012,7.68,9.96,7.68,NR Single,Malaysia Record,2012
333,3x3x3 Cube,2012,12,23,2009YINM01,Mulun Yin (阴目仑),China,Asia,XianNewborn2012,7.28,9.43,7.28,NR Single,China Record,2012
333,3x3x3 Cube,2010,7,3,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,FirstChamalOpen2010,7.4,9.95,7.4,NR Single,France Record,2012
333,3x3x3 Cube,2012,9,2,2009XIAT02,Jonathan Tan Wei Xiat,Malaysia,Asia,JohorOpen2012,7.68,9.96,7.68,NR Single,Malaysia Record,2013
333,3x3x3 Cube,2013,7,22,2011LIYI02,Yinqin Li (李尹钦),China,Asia,GuangzhouCCSA2013,7.02,11.31,7.02,NR Single,China Record,2013
333,3x3x3 Cube,2013,10,20,2011HOFF02,Valentin Hoffmann,France,Europe,PhalsbourgOpen2013,6.9,10.78,6.9,NR Single,France Record,2013
333,3x3x3 Cube,2014,7,19,2009JIAY01,Francis Wong Jia Yen,Malaysia,Asia,MelakaOpen2014,7.18,10.44,7.18,NR Single,Malaysia Record,2014
333,3x3x3 Cube,2014,12,6,2010WANG53,Jiayu Wang (王佳宇),China,Asia,CubeEliteUnionCafe2014,5.81,10.49,5.81,NR Single,China Record,2014
333,3x3x3 Cube,2013,10,20,2011HOFF02,Valentin Hoffmann,France,Europe,PhalsbourgOpen2013,6.9,10.78,6.9,NR Single,France Record,2014
333,3x3x3 Cube,2014,7,19,2009JIAY01,Francis Wong Jia Yen,Malaysia,Asia,MelakaOpen2014,7.18,10.44,7.18,NR Single,Malaysia Record,2015
333,3x3x3 Cube,2014,12,6,2010WANG53,Jiayu Wang (王佳宇),China,Asia,CubeEliteUnionCafe2014,5.81,10.49,5.81,NR Single,China Record,2015
333,3x3x3 Cube,2015,7,11,2012CARL03,Alexandre Carlier,France,Europe,FLIPOpen2015,6.37,9.77,6.37,NR Single,France Record,2015
333,3x3x3 Cube,2016,12,20,2009AZIZ02,Muhammad Hariz Bin Azizan,Malaysia,Asia,MalaysiaCubeOpen2016,6.55,9.07,6.55,NR Single,Malaysia Record,2016
333,3x3x3 Cube,2014,12,6,2010WANG53,Jiayu Wang (王佳宇),China,Asia,CubeEliteUnionCafe2014,5.81,10.49,5.81,NR Single,China Record,2016
333,3x3x3 Cube,2016,12,3,2012CARL03,Alexandre Carlier,France,Europe,NancyOpen2016,5.4,8.25,5.4,NR Single,France Record,2016
333,3x3x3 Cube,2017,8,26,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MYCACubeDay2017,6.1,8.87,6.1,NR Single,Malaysia Record,2017
333,3x3x3 Cube,2017,3,18,2010WANG53,Jiayu Wang (王佳宇),China,Asia,ShanghaiSpring2017,5.31,8.05,5.31,NR Single,China Record,2017
333,3x3x3 Cube,2016,12,3,2012CARL03,Alexandre Carlier,France,Europe,NancyOpen2016,5.4,8.25,5.4,NR Single,France Record,2017
333,3x3x3 Cube,2017,8,26,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MYCACubeDay2017,6.1,8.87,6.1,NR Single,Malaysia Record,2018
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2018
333,3x3x3 Cube,2018,6,23,2014BEGU01,Elian Beguec,France,Europe,NantesOpen2018,5.12,8.85,5.12,NR Single,France Record,2018
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,5.02,7.68,5.02,NR Single,Malaysia Record,2019
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2019
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2019
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,5.02,7.68,5.02,NR Single,Malaysia Record,2020
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2020
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2020
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,5.02,7.68,5.02,NR Single,Malaysia Record,2021
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2021
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2021
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,5.02,7.68,5.02,NR Single,Malaysia Record,2022
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2022
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2022
333,3x3x3 Cube,2019,12,27,2017YANG59,Tee Kai Yang,Malaysia,Asia,SelangorCubeOpen2019,5.02,7.68,5.02,NR Single,Malaysia Record,2023
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,NR Single,China Record,2023
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2023
333,3x3x3 Cube,2024,6,22,2017YANG59,Tee Kai Yang,Malaysia,Asia,JohorCubeOpen2024,4.74,7.47,4.74,NR Single,Malaysia Record,2024
333,3x3x3 Cube,2024,8,3,2019WANY36,Yiheng Wang (王艺衡),China,Asia,XianOpen2024,3.38,5.47,3.38,NR Single,China Record,2024
333,3x3x3 Cube,2019,8,10,2014SEBA01,Juliette Sébastien,France,Europe,SensOpen2019,4.44,9.25,4.44,NR Single,France Record,2024
333,3x3x3 Cube,2008,5,5,2007NAKA03,Yu Nakajima (中島悠),Japan,Asia,KashiwaOpen2008,10.16,11.28,11.28,WR Average,World Record,2008
333,3x3x3 Cube,2009,9,26,2005ZOLN01,Tomasz Żołnowski,Poland,Europe,PolishOpen2009,8.68,10.07,10.07,WR Average,World Record,2009
333,3x3x3 Cube,2010,11,13,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2010,7.09,7.91,7.91,WR Average,World Record,2010
333,3x3x3 Cube,2011,6,25,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneWinterOpen2011,5.66,7.64,7.64,WR Average,World Record,2011
333,3x3x3 Cube,2012,9,1,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,AustralianNationals2012,6.78,7.53,7.53,WR Average,World Record,2012
333,3x3x3 Cube,2013,11,16,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2013,6.25,6.54,6.54,WR Average,World Record,2013
333,3x3x3 Cube,2013,11,16,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2013,6.25,6.54,6.54,WR Average,World Record,2014
333,3x3x3 Cube,2013,11,16,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2013,6.25,6.54,6.54,WR Average,World Record,2015
333,3x3x3 Cube,2016,7,9,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,WLSLato2016,5.88,6.45,6.45,WR Average,World Record,2016
333,3x3x3 Cube,2017,10,14,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MalaysiaCubeOpen2017,5.25,5.8,5.8,WR Average,World Record,2017
333,3x3x3 Cube,2017,10,14,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MalaysiaCubeOpen2017,5.25,5.8,5.8,WR Average,World Record,2018
333,3x3x3 Cube,2019,11,10,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,OddDayinSydney2019,4.67,5.53,5.53,WR Average,World Record,2019
333,3x3x3 Cube,2019,11,10,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,OddDayinSydney2019,4.67,5.53,5.53,WR Average,World Record,2020
333,3x3x3 Cube,2021,12,18,2016KOLA02,Tymon Kolasiński,Poland,Europe,CubersEveLubartow2021,4.73,5.09,5.09,WR Average,World Record,2021
333,3x3x3 Cube,2022,7,30,2016KOLA02,Tymon Kolasiński,Poland,Europe,Cube4funWarsaw2022,4.02,4.86,4.86,WR Average,World Record,2022
333,3x3x3 Cube,2023,6,19,2019WANY36,Yiheng Wang (王艺衡),China,Asia,MofunlandCruiseOpen2023,3.95,4.48,4.48,WR Average,World Record,2023
333,3x3x3 Cube,2024,7,5,2019WANY36,Yiheng Wang (王艺衡),China,Asia,PhilippineChampionship2024,3.97,4.36,4.36,WR Average,World Record,2024
333,3x3x3 Cube,2008,7,12,2005AKKE01,Erik Akkersdijk,Netherlands,Europe,CzechOpen2008,7.08,12.26,7.08,WR Single,World Record,2008
333,3x3x3 Cube,2008,7,12,2005AKKE01,Erik Akkersdijk,Netherlands,Europe,CzechOpen2008,7.08,12.26,7.08,WR Single,World Record,2009
333,3x3x3 Cube,2010,11,13,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneCubeDay2010,6.77,8.88,6.77,WR Single,World Record,2010
333,3x3x3 Cube,2011,6,25,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneWinterOpen2011,5.66,7.64,5.66,WR Single,World Record,2011
333,3x3x3 Cube,2011,6,25,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,MelbourneWinterOpen2011,5.66,7.64,5.66,WR Single,World Record,2012
333,3x3x3 Cube,2013,3,2,2007VALK01,Mats Valk,Netherlands,Europe,ZonhovenOpen2013,5.55,8.82,5.55,WR Single,World Record,2013
333,3x3x3 Cube,2013,3,2,2007VALK01,Mats Valk,Netherlands,Europe,ZonhovenOpen2013,5.55,8.82,5.55,WR Single,World Record,2014
333,3x3x3 Cube,2015,11,21,2011ETTE01,Lucas Etter,United States,North America,RiverHillFall2015,4.9,8.28,4.9,WR Single,World Record,2015
333,3x3x3 Cube,2016,12,11,2009ZEMD01,Feliks Zemdegs,Australia,Oceania,POPSOpen2016,4.73,6.97,4.73,WR Single,World Record,2016
333,3x3x3 Cube,2017,10,28,2012CHOS01,SeungBeom Cho (조승범),Republic of Korea,Asia,Chicago2017,4.59,7.54,4.59,WR Single,World Record,2017
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,WR Single,World Record,2018
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,WR Single,World Record,2019
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,WR Single,World Record,2020
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,WR Single,World Record,2021
333,3x3x3 Cube,2018,11,24,2015DUYU01,Yusheng Du (杜宇生),China,Asia,WuhuOpen2018,3.47,9,3.47,WR Single,World Record,2022
333,3x3x3 Cube,2023,6,11,2012PARK03,Max Park,United States,North America,PrideInLongBeach2023,3.13,6,3.13,WR Single,World Record,2023
333,3x3x3 Cube,2023,6,11,2012PARK03,Max Park,United States,North America,PrideInLongBeach2023,3.13,6,3.13,WR Single,World Record,2024
333bf,3x3x3 Blindfolded,2008,10,1,2007DANY01,Danyang Chen (陈丹阳),China,Asia,GuangdongOpen2008,66.75,81.08,81.08,NR Average,China Record,2008
333bf,3x3x3 Blindfolded,2008,4,11,2006BONN01,Bastien Bonnet,France,Europe,France2008,108.44,118.91,118.91,NR Average,France Record,2008
333bf,3x3x3 Blindfolded,2009,10,1,2007XUYU01,Yuhui Xu (许宇辉),China,Asia,GuangdongOpen2009,44.88,49.35,49.35,NR Average,China Record,2009
333bf,3x3x3 Blindfolded,2008,4,11,2006BONN01,Bastien Bonnet,France,Europe,France2008,108.44,118.91,118.91,NR Average,France Record,2009
333bf,3x3x3 Blindfolded,2010,6,26,2009LIAN03,Chester Lian,Malaysia,Asia,BattleOfLexington2010,55.36,62.54,62.54,NR Average,Malaysia Record,2010
333bf,3x3x3 Blindfolded,2010,4,4,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,XianSpring2010,30.94,33.02,33.02,NR Average,China Record,2010
333bf,3x3x3 Blindfolded,2010,10,1,2007BOUR01,Simon Bourigault,France,Europe,Euro2010,91.44,98.43,98.43,NR Average,France Record,2010
333bf,3x3x3 Blindfolded,2011,6,11,2009SWEE01,Amos Tay Swee Hui,Malaysia,Asia,CyberOpen2011,43,50.29,50.29,NR Average,Malaysia Record,2011
333bf,3x3x3 Blindfolded,2010,4,4,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,XianSpring2010,30.94,33.02,33.02,NR Average,China Record,2011
333bf,3x3x3 Blindfolded,2011,10,29,2008COUR01,François Courtès,France,Europe,DutchOpen2011,76.19,79.04,79.04,NR Average,France Record,2011
333bf,3x3x3 Blindfolded,2011,6,11,2009SWEE01,Amos Tay Swee Hui,Malaysia,Asia,CyberOpen2011,43,50.29,50.29,NR Average,Malaysia Record,2012
333bf,3x3x3 Blindfolded,2010,4,4,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,XianSpring2010,30.94,33.02,33.02,NR Average,China Record,2012
333bf,3x3x3 Blindfolded,2012,5,19,2008COUR01,François Courtès,France,Europe,VesoulOpen2012,63.78,71.31,71.31,NR Average,France Record,2012
333bf,3x3x3 Blindfolded,2013,1,26,2009SIUN01,Wilson Tan Wei Siun,Malaysia,Asia,TaylorOpen2013,41.93,47.28,47.28,NR Average,Malaysia Record,2013
333bf,3x3x3 Blindfolded,2010,4,4,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,XianSpring2010,30.94,33.02,33.02,NR Average,China Record,2013
333bf,3x3x3 Blindfolded,2013,11,9,2008COUR01,François Courtès,France,Europe,MunichOpen2013,56.63,60.95,60.95,NR Average,France Record,2013
333bf,3x3x3 Blindfolded,2014,2,22,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeOpen2014,41.28,45.12,45.12,NR Average,Malaysia Record,2014
333bf,3x3x3 Blindfolded,2014,10,1,2013LINK01,Kaijun Lin (林恺俊),China,Asia,GuangdongOpen2014,26.11,27.74,27.74,NR Average,China Record,2014
333bf,3x3x3 Blindfolded,2014,10,11,2008COUR01,François Courtès,France,Europe,CuthbertsOpen2014,58,60.58,60.58,NR Average,France Record,2014
333bf,3x3x3 Blindfolded,2014,2,22,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,SingaporeOpen2014,41.28,45.12,45.12,NR Average,Malaysia Record,2015
333bf,3x3x3 Blindfolded,2015,3,15,2013LINK01,Kaijun Lin (林恺俊),China,Asia,GuangzhouMoreFun2015,23.97,26.41,26.41,NR Average,China Record,2015
333bf,3x3x3 Blindfolded,2014,10,11,2008COUR01,François Courtès,France,Europe,CuthbertsOpen2014,58,60.58,60.58,NR Average,France Record,2015
333bf,3x3x3 Blindfolded,2016,12,20,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysiaCubeOpen2016,33.34,34.74,34.74,NR Average,Malaysia Record,2016
333bf,3x3x3 Blindfolded,2016,11,5,2013LINK01,Kaijun Lin (林恺俊),China,Asia,ShanghaiWinterisComing2016,18.5,24.38,24.38,NR Average,China Record,2016
333bf,3x3x3 Blindfolded,2016,12,3,2014GARC27,Arthur Garcin,France,Europe,NancyOpen2016,43.57,50.76,50.76,NR Average,France Record,2016
333bf,3x3x3 Blindfolded,2017,7,13,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,WC2017,30.96,32.63,32.63,NR Average,Malaysia Record,2017
333bf,3x3x3 Blindfolded,2017,8,5,2013LINK01,Kaijun Lin (林恺俊),China,Asia,InnerMongoliaSummer2017,22.64,22.92,22.92,NR Average,China Record,2017
333bf,3x3x3 Blindfolded,2017,10,27,2014GARC27,Arthur Garcin,France,Europe,UKChampionship2017,24.12,27.64,27.64,NR Average,France Record,2017
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2018
333bf,3x3x3 Blindfolded,2018,6,30,2013LINK01,Kaijun Lin (林恺俊),China,Asia,PleaseBeQuietBeijing2018,18.77,21.24,21.24,NR Average,China Record,2018
333bf,3x3x3 Blindfolded,2018,7,8,2014GARC27,Arthur Garcin,France,Europe,OnlyMentalLyon2018,24.16,25.88,25.88,NR Average,France Record,2018
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2019
333bf,3x3x3 Blindfolded,2019,10,4,2013LINK01,Kaijun Lin (林恺俊),China,Asia,ShandongOpen2019,20.27,21.22,21.22,NR Average,China Record,2019
333bf,3x3x3 Blindfolded,2019,4,20,2014GARC27,Arthur Garcin,France,Europe,FrenchChampionship2019,20.27,24.62,24.62,NR Average,France Record,2019
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2020
333bf,3x3x3 Blindfolded,2019,10,4,2013LINK01,Kaijun Lin (林恺俊),China,Asia,ShandongOpen2019,20.27,21.22,21.22,NR Average,China Record,2020
333bf,3x3x3 Blindfolded,2020,2,22,2014GARC27,Arthur Garcin,France,Europe,MemorialFrancoisCourtes2020,17.9,24.38,24.38,NR Average,France Record,2020
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2021
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2021
333bf,3x3x3 Blindfolded,2021,5,1,2013LINK01,Kaijun Lin (林恺俊),China,Asia,GuangdongOpen2021,17.55,18.71,18.71,NR Average,China Record,2021
333bf,3x3x3 Blindfolded,2021,10,9,2014GARC27,Arthur Garcin,France,Europe,MontpellierOpen2021,21.28,22.21,22.21,NR Average,France Record,2021
333bf,3x3x3 Blindfolded,2018,7,6,2016NORA01,Johan Hilmi Bin Nor Ashraf,Malaysia,Asia,MedanAllEvents2018,28.92,30.23,30.23,NR Average,Malaysia Record,2022
333bf,3x3x3 Blindfolded,2021,5,1,2013LINK01,Kaijun Lin (林恺俊),China,Asia,GuangdongOpen2021,17.55,18.71,18.71,NR Average,China Record,2022
333bf,3x3x3 Blindfolded,2021,10,9,2014GARC27,Arthur Garcin,France,Europe,MontpellierOpen2021,21.28,22.21,22.21,NR Average,France Record,2022
333bf,3x3x3 Blindfolded,2023,12,1,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,MalaysiaCubeChampionship2023,22.85,27.4,27.4,NR Average,Malaysia Record,2023
333bf,3x3x3 Blindfolded,2023,8,12,2017WANY29,Yifan Wang (王逸帆),China,Asia,WC2023,14.99,17.17,17.17,NR Average,China Record,2023
333bf,3x3x3 Blindfolded,2023,4,8,2014GARC27,Arthur Garcin,France,Europe,BarbyCube2023,19.12,20.83,20.83,NR Average,France Record,2023
333bf,3x3x3 Blindfolded,2023,12,1,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,MalaysiaCubeChampionship2023,22.85,27.4,27.4,NR Average,Malaysia Record,2024
333bf,3x3x3 Blindfolded,2024,3,30,2017WANY29,Yifan Wang (王逸帆),China,Asia,XuzhouOpen2024,16.03,16.63,16.63,NR Average,China Record,2024
333bf,3x3x3 Blindfolded,2024,8,16,2014GARC27,Arthur Garcin,France,Europe,CouffoulEvents2024,17.39,18.52,18.52,NR Average,France Record,2024
333bf,3x3x3 Blindfolded,2008,12,14,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,NanjingOpen2008,61.78,-1,61.78,NR Single,China Record,2008
333bf,3x3x3 Blindfolded,2008,7,12,2004PONS01,Jean Pons,France,Europe,CzechOpen2008,71.75,0,71.75,NR Single,France Record,2008
333bf,3x3x3 Blindfolded,2009,11,21,2009LIAN03,Chester Lian,Malaysia,Asia,Thankscubing2009,65.16,-1,65.16,NR Single,Malaysia Record,2009
333bf,3x3x3 Blindfolded,2009,8,16,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,BeijingSummerOpen2009,35.96,-1,35.96,NR Single,China Record,2009
333bf,3x3x3 Blindfolded,2009,10,9,2008POTR01,Guillain Potron,France,Europe,WC2009,65.43,-1,65.43,NR Single,France Record,2009
333bf,3x3x3 Blindfolded,2010,6,26,2009LIAN03,Chester Lian,Malaysia,Asia,BattleOfLexington2010,55.36,62.54,55.36,NR Single,Malaysia Record,2010
333bf,3x3x3 Blindfolded,2010,4,4,2008ZHUA01,Haiyan Zhuang (庄海燕),China,Asia,XianSpring2010,30.94,33.02,30.94,NR Single,China Record,2010
333bf,3x3x3 Blindfolded,2009,10,9,2008POTR01,Guillain Potron,France,Europe,WC2009,65.43,-1,65.43,NR Single,France Record,2010
333bf,3x3x3 Blindfolded,2011,6,11,2009SWEE01,Amos Tay Swee Hui,Malaysia,Asia,CyberOpen2011,43,50.29,43,NR Single,Malaysia Record,2011
333bf,3x3x3 Blindfolded,2011,10,3,2007XUYU01,Yuhui Xu (许宇辉),China,Asia,SuzhouOpen2011,30.58,-1,30.58,NR Single,China Record,2011
333bf,3x3x3 Blindfolded,2011,10,29,2010CULL01,Victor Cullot,France,Europe,NaonedOpen2011,53.91,-1,53.91,NR Single,France Record,2011
333bf,3x3x3 Blindfolded,2012,4,7,2009SWEE01,Amos Tay Swee Hui,Malaysia,Asia,CyberOpen2012,41.58,-1,41.58,NR Single,Malaysia Record,2012
